read2_code,phecode
J52yz,564.0
J52z.,564.0
J53..,565.0
J530.,565.0
J5300,565.0
J5301,565.0
J531.,565.0
J5310,565.0
J5312,565.0
J5313,565.0
J531z,565.0
J53z.,565.0
J54..,565.0
J540.,565.0
J541.,565.0
J543.,565.0
J544.,565.0
J546.,565.0
J54z.,565.0
J55..,567.0
J5503,567.0
J552.,567.0
J5520,567.0
J5521,567.0
J5524,567.0
J5526,567.0
J5528,567.0
J552B,567.0
J552C,712.0
J552z,567.0
J553.,567.0
J554.,567.0
J55y1,567.0
J55y3,567.0
J55y5,567.0
J55z.,567.0
J560.,568.1
J5600,568.1
J5603,568.1
J5609,568.1
J560C,568.1
J560E,568.1
J560z,568.1
J56y.,568.0
J56y0,568.0
J56y2,568.0
J57..,569.0
J5700,565.1
J5701,565.1
J571.,565.0
J5710,565.0
J5712,565.0
J571z,565.0
J572.,565.0
J5720,565.0
J5721,565.0
J572z,565.0
J573.,578.8
J5730,578.8
J5731,578.8
J573z,578.8
J574.,565.0
J5740,556.0
J5742,556.0
J5743,556.0
J5745,556.0
J5746,556.0
J5747,565.0
J5748,565.0
J574B,565.0
J574C,565.0
J574D,565.0
J574E,565.0
J574F,565.0
J574G,565.0
J574H,565.0
J574K,565.0
J574z,565.0
J5760,853.0
J5761,853.0
J5763,853.0
J5770,569.0
J5771,537.0
J578.,208.0
J579.,565.0
J57A.,567.0
J57y.,569.0
J57y1,569.0
J57y3,569.0
J57y6,569.0
J57y8,556.1
J57y9,556.1
J57yB,569.0
J57yD,569.0
J57yG,569.0
J57yH,569.0
J57yJ,564.0
J57yK,450.0
J57yN,569.0
J57yO,569.0
J57yP,569.0
J57yQ,569.0
J57z.,569.0
J5X..,564.0
J5z..,569.0
J610.,317.11
J611.,317.11
J612.,317.11
J6120,317.11
J613.,317.11
J614.,70.4
J6140,70.4
J6141,70.4
J6142,70.4
J614z,70.4
J615.,571.51
J615z,571.51
J616.,571.6
J6160,571.6
J617.,317.11
J6170,317.11
J61y.,573.0
J61y1,571.5
J61y2,579.2
J61y2,573.3
J61y4,571.51
J61y7,571.5
J61y8,70.9
J61y9,571.5
J61z.,573.0
J62..,573.0
J620.,571.8
J6201,571.8
J620z,571.8
J621.,571.8
J622.,571.8
J623.,571.81
J625.,571.8
J62y.,573.0
J63..,573.0
J633.,70.9
J6330,70.9
J633z,70.9
J6350,70.9
J6356,70.9
J63B.,70.4
J63X.,70.9
J63y1,70.9
J63y2,573.0
J63z.,573.0
J64..,574.1
J640.,574.11
J6400,574.11
J641.,574.12
J642.,574.1
J6420,574.1
J6422,574.2
J642z,574.1
J643.,574.2
J643.,574.12
J643z,574.2
J643z,574.12
J645.,574.2
J6452,574.2
J646.,574.1
J64z.,574.1
J64zz,574.1
J65..,575.7
J650.,574.3
J6500,574.3
J6504,574.3
J650z,574.3
J651.,574.3
J6510,574.3
J651z,574.3
J652.,575.7
J653.,575.7
J654.,575.7
J655.,575.7
J656.,575.6
J65y4,575.7
J65yA,575.7
J65yB,575.7
J65yC,575.7
J65z.,575.7
J66..,575.8
J660.,575.8
J661.,575.1
J6610,575.1
J6611,575.1
J6612,575.1
J6614,575.1
J6617,575.1
J6618,575.1
J6619,575.1
J661y,575.1
J661z,575.1
J662.,575.2
J6621,575.2
J662z,575.2
J66y.,575.8
J66y6,575.2
J66y7,575.8
J66z.,575.8
J67..,577.0
J670.,577.1
J671.,577.2
J6710,577.2
J6720,577.3
J6721,577.3
J672z,577.0
J67y3,577.0
J67y4,577.0
J67y5,577.0
J67y6,577.0
J68..,578.9
J680.,578.1
J681.,578.2
J68z.,578.9
J68z0,578.9
J68z1,578.9
J68z2,578.9
J68zz,578.9
J69..,557.0
J690.,557.1
J6900,557.1
J6901,557.1
J690z,557.1
J691.,557.1
J694.,577.0
J695.,557.0
J69y.,557.0
J69y0,557.0
J69y4,557.0
J69yz,557.0
J69z.,557.0
J6z..,569.0
Jy...,569.0
Jyu01,521.1
Jyu09,706.2
Jyu0D,528.0
Jyu10,530.2
Jyu12,535.1
Jyu13,535.8
Jyu20,540.1
Jyu3.,550.0
Jyu3.,550.5
Jyu40,555.1
Jyu56,560.1
Jyu60,567.0
Jyu71,571.51
Jyu82,575.7
Jyu90,557.0
Jz...,569.0
K00y2,580.11
K01..,580.2
K010.,580.2
K011.,580.12
K013.,580.12
K01w0,580.2
K01z.,580.2
K02..,580.14
K020.,580.12
K021.,580.12
K022.,580.11
K031.,580.12
K0321,593.0
K0326,593.0
K032y,580.11
K034.,585.1
K03U.,580.32
K03X.,580.11
K03z.,580.32
K04..,585.1
K040.,585.1
K041.,585.1
K04C.,585.1
K04D.,585.1
K04E.,585.1
K04z.,585.1
K05..,585.3
K06..,585.2
K060.,585.2
K070.,586.11
K071.,586.11
K072.,586.11
K08..,588.0
K080.,588.1
K081.,588.0
K08y1,252.1
K08y5,590.0
K08z.,588.0
K09..,586.11
K090.,586.11
K0A07,580.11
K0A17,580.11
K0A2.,593.0
K0A23,580.12
K0A28,593.0
K0A37,580.11
K0A43,580.11
K0A52,580.12
K0C0.,580.32
K0C1.,580.32
K0C6.,580.32
K0z..,586.0
K100.,590.0
K1001,590.0
K1002,590.0
K1006,594.0
K100z,590.0
K101.,590.0
K1012,590.0
K101z,590.0
K102.,590.0
K1020,590.0
K1021,590.0
K104.,590.0
K10y0,590.0
K10y1,590.0
K10y2,590.0
K10yz,590.0
K10z.,590.0
K11..,595.0
K111.,595.0
K112.,595.0
K113.,586.4
K11X.,595.0
K11z.,595.0
K12..,594.0
K120.,594.1
K1200,594.1
K120z,594.1
K121.,594.3
K122.,594.0
K12z.,594.0
K13..,586.0
K130.,586.0
K131.,586.0
K132.,586.2
K1320,586.2
K1321,586.2
K1322,586.0
K1324,586.2
K132z,586.2
K133.,586.4
K1331,586.4
K134.,586.4
K1340,586.4
K135.,586.4
K136.,269.0
K137.,586.12
K138.,401.22
K1385,586.3
K138z,586.3
K139.,586.0
K13B.,586.0
K13G.,586.2
K13y.,586.0
K13y5,586.0
K13y6,586.0
K13yB,586.3
K13yz,586.0
K13z.,586.0
K13z0,585.2
K14..,594.2
K140.,594.2
K141.,594.2
K14z.,594.2
K15..,592.1
K150.,592.11
K151.,592.13
K1510,592.13
K151z,592.13
K152.,592.12
K1520,592.12
K152y,592.12
K152z,592.12
K153.,592.12
K1532,592.12
K153z,592.12
K1545,90.2
K155.,592.1
K15y.,592.1
K15y0,592.1
K15yz,592.1
K15z.,592.1
K160.,596.1
K1611,596.0
K1612,596.0
K162.,596.0
K1620,596.0
K163.,596.0
K1630,596.0
K1632,596.0
K163z,596.0
K164.,596.5
K1640,596.5
K165.,596.5
K1652,596.1
K1653,596.5
K1654,596.5
K165z,596.5
K16V.,596.5
K16V0,596.5
K16V1,596.0
K16W.,596.5
K16X.,596.5
K16y.,596.0
K16y1,596.0
K16y2,596.0
K16y3,596.0
K16y4,596.0
K16y5,596.0
K16y7,596.0
K16y8,596.5
K16y9,596.0
K16yA,596.0
K16yz,596.0
K16z.,596.0
K17..,592.2
K170.,592.2
K1704,592.2
K171.,592.2
K17y.,592.2
K17y0,592.2
K17y1,592.21
K17y4,592.2
K17y5,592.2
K17yz,592.2
K17z.,90.0
K18..,597.1
K183.,597.1
K18y.,597.1
K18z.,597.1
K19..,599.0
K190.,591.0
K1900,591.0
K1901,591.0
K1902,591.0
K1903,591.0
K1904,591.0
K1905,591.0
K1906,591.0
K190X,269.0
K190z,591.0
K192.,597.0
K193.,597.0
K194.,597.0
K195.,597.0
K195.,618.1
K196.,599.1
K197.,593.0
K1970,593.0
K1971,593.0
K1972,593.0
K1973,593.0
K1974,593.0
K198.,599.4
K198.,624.9
K19C.,586.4
K19W.,599.0
K19X.,599.1
K19y.,599.0
K19y0,597.0
K19y1,597.0
K19y2,597.0
K19y3,599.0
K19y3,598.0
K19y4,597.0
K19yw,599.0
K1z..,599.0
K20..,600.0
K200.,600.0
K20z.,600.0
K21..,601.1
K210.,601.11
K211.,601.12
K212.,601.11
K213.,601.1
K21z.,601.1
K22..,602.0
K220.,602.0
K221.,602.0
K22y.,602.0
K22yz,602.0
K22z.,602.0
K23..,603.1
K23z.,603.1
K24..,603.0
K240.,603.0
K2400,603.0
K2402,603.0
K240z,603.0
K241.,603.0
K2410,603.0
K2411,603.0
K2412,603.0
K2414,603.0
K2415,603.0
K241z,603.0
K242.,603.0
K2420,603.0
K2421,603.0
K2422,603.0
K2423,603.0
K242z,603.0
K24z.,603.0
K25..,604.1
K251.,604.1
K252.,604.1
K253.,604.1
K254.,604.1
K255.,604.1
K25z.,604.1
K26..,609.1
K260.,609.1
K261.,609.1
K262.,609.1
K26y3,609.1
K26z.,609.1
K27..,604.0
K271.,601.4
K2710,601.4
K2711,601.4
K2712,601.4
K272.,601.8
K2720,601.8
K2721,601.8
K2722,601.8
K2723,601.8
K272z,601.8
K273.,604.0
K274.,604.1
K2753,604.0
K276.,604.0
K27y.,604.0
K27y0,604.0
K27y1,605.0
K27y3,604.1
K27y5,604.0
K27y6,604.0
K27yz,604.0
K27z.,604.0
K28..,608.0
K280.,601.8
K281.,603.2
K282.,603.0
K2820,603.0
K2821,603.0
K2823,603.0
K282z,603.0
K283.,603.0
K284.,601.8
K2840,601.8
K2841,601.8
K2842,601.8
K2843,601.8
K2846,601.8
K2847,601.8
K2848,601.8
K2849,601.8
K284z,601.8
K2860,608.0
K2861,608.0
K2863,608.0
K2864,608.0
K286v,608.0
K286w,608.0
K287.,608.0
K28y.,608.0
K28y4,608.0
K28y5,608.0
K28y6,608.0
K28y7,604.0
K28y8,608.0
K28y9,608.0
K28yF,706.2
K28yF,704.0
K28yG,608.0
K28yt,608.0
K28yu,608.0
K28yv,608.0
K28yx,608.0
K28yz,608.0
K28z.,608.0
K2z..,608.0
K3...,613.9
K30..,610.8
K300.,610.1
K301.,610.1
K302.,610.2
K3020,610.2
K3021,610.2
K3022,610.2
K302z,610.2
K303.,610.3
K304.,610.8
K30y0,610.8
K30yz,610.8
K30z.,610.8
K31..,613.1
K310.,613.1
K3100,613.1
K3101,613.1
K3103,613.1
K3104,613.1
K3108,613.1
K3109,613.1
K310z,613.1
K311.,612.2
K3110,612.2
K3111,612.2
K3112,612.2
K311z,612.2
K312.,613.1
K313.,613.1
K314.,613.0
K315.,613.8
K316.,612.1
K317.,613.7
K3170,613.5
K3171,611.3
K3172,613.7
K3173,613.7
K3174,613.7
K3175,613.7
K3176,613.5
K3177,613.7
K317z,613.7
K318.,613.1
K31y.,613.8
K31y0,613.8
K31y4,613.8
K31yz,613.8
K31z.,613.8
K3y..,613.9
K3z..,613.9
K400.,614.31
K4001,614.31
K4003,614.31
K4004,614.31
K401.,614.32
K4012,614.32
K4013,614.32
K4015,614.32
K402.,614.3
K4020,614.3
K4021,614.3
K4022,614.3
K4025,614.3
K4026,614.3
K402z,614.3
K403.,614.31
K4030,614.31
K4031,614.31
K4040,614.32
K4043,614.32
K404z,614.32
K405.,614.32
K4050,614.32
K406.,614.33
K4060,614.0
K407.,614.1
K4070,614.1
K4071,614.1
K407z,614.1
K409.,614.31
K40y.,614.0
K40z.,614.33
K41..,614.4
K4100,614.4
K4104,614.4
K4105,614.4
K4110,614.4
K41z0,614.4
K41z1,614.4
K420.,614.51
K4200,614.51
K4201,614.51
K4202,614.51
K4203,614.51
K4205,614.51
K4206,614.51
K4207,614.51
K4209,90.3
K420A,619.3
K420B,614.51
K420z,614.51
K4210,614.52
K4211,614.52
K4212,614.52
K4218,614.52
K4219,614.52
K421A,614.52
K421z,614.52
K422.,614.53
K423.,614.53
K424.,614.54
K4240,614.54
K4241,614.54
K4242,614.54
K424z,614.54
K425.,614.54
K42X.,614.5
K42y.,625.0
K42y1,614.54
K42y2,614.5
K42y3,614.53
K42y4,619.5
K42y5,614.5
K42y6,687.4
K42z.,614.33
K4z..,614.33
K5...,1011.0
K50..,615.0
K5000,615.0
K5001,615.0
K500z,615.0
K501.,615.0
K503.,615.0
K5031,615.0
K503z,615.0
K5041,615.0
K505.,615.0
K5050,615.0
K505z,615.0
K506.,615.0
K50y2,615.0
K50yz,615.0
K50z.,615.0
K51..,618.1
K510.,618.1
K5100,618.1
K5101,618.1
K5102,618.1
K5103,597.0
K5103,618.1
K5104,618.0
K510z,618.0
K511.,618.2
K5110,618.2
K5111,618.2
K5112,618.2
K511z,618.2
K512.,618.2
K5120,618.2
K5121,618.2
K513.,618.2
K5130,618.2
K514.,618.2
K5140,618.2
K515.,618.5
K516.,618.6
K5161,618.6
K516z,618.6
K518.,618.1
K51y.,618.0
K51yz,618.0
K51z.,618.1
K52..,617.0
K5201,617.0
K5207,617.0
K5212,617.0
K5213,617.0
K5221,617.0
K53..,619.1
K530.,628.0
K531.,628.0
K5311,628.0
K532.,628.0
K5322,628.0
K5323,628.0
K532z,628.0
K534.,619.1
K5340,619.1
K535.,619.1
K5350,619.1
K5355,619.1
K53y0,619.1
K53y6,619.1
K53yz,619.1
K53z.,619.1
K54..,619.2
K540.,622.1
K541.,674.0
K5421,623.0
K5422,623.0
K543.,621.0
K5430,621.0
K5431,621.0
K5432,621.0
K543z,621.0
K544.,626.0
K545.,617.0
K5460,619.2
K5461,619.2
K54y.,619.2
K54y0,619.2
K54y1,619.2
K54y2,619.2
K54y3,619.2
K54z.,619.2
K55..,619.3
K550.,619.3
K5500,619.3
K5502,619.3
K550z,619.3
K551.,180.3
K5512,1010.0
K5513,180.3
K5514,180.3
K551X,180.3
K551z,180.3
K552.,624.0
K553.,617.0
K5531,617.0
K554.,619.3
K5540,619.3
K555.,619.3
K556.,623.0
K557.,622.2
K55y0,619.3
K55y1,619.3
K55y3,619.3
K55y4,619.3
K55z.,619.3
K56..,619.4
K560.,620.0
K561.,624.0
K562.,619.4
K5620,619.4
K5624,619.4
K562z,619.4
K563.,619.4
K565.,619.4
K566.,619.4
K567.,622.0
K56y0,619.4
K56y1,626.0
K56y2,619.4
K56yz,619.4
K56z.,619.4
K57..,619.5
K570.,624.1
K5700,624.1
K5701,624.1
K570z,624.1
K571.,624.2
K572.,619.5
K573.,623.0
K5740,619.5
K5741,619.5
K575.,619.5
K576.,622.0
K5760,622.0
K5761,622.0
K577.,619.5
K578.,619.5
K57y0,619.5
K57y1,619.5
K57y2,624.2
K57y3,618.0
K57y4,619.5
K57z.,619.5
K58..,619.0
K580.,625.1
K581.,625.1
K582.,626.21
K583.,626.2
K5830,626.2
K5831,626.2
K584.,626.4
K585.,625.0
K586.,599.4
K586.,624.9
K587.,625.0
K58y0,625.0
K58z.,619.0
K590.,626.11
K5900,626.11
K5901,626.11
K590z,626.11
K591.,626.11
K5910,626.11
K5911,626.11
K5913,626.11
K591z,626.11
K592.,626.12
K5920,626.12
K5921,626.12
K592z,626.12
K593.,626.0
K594.,626.13
K5940,626.13
K594z,626.13
K595.,626.14
K596.,626.14
K597.,625.0
K598.,626.14
K599.,626.14
K59A.,625.0
K59B.,625.0
K59y.,626.1
K59y1,625.0
K59y2,625.0
K59y3,626.14
K59yx,626.1
K59yz,626.13
K59z.,626.13
K5A..,627.0
K5A0.,627.4
K5A1.,627.1
K5A2.,627.2
K5A20,627.2
K5A21,627.2
K5A22,627.2
K5A23,627.2
K5A2z,627.2
K5A3.,627.3
K5A30,627.3
K5A4.,627.0
K5A5.,627.3
K5A6.,627.4
K5Ay.,627.0
K5Az.,627.0
K5B..,626.8
K5B0.,626.15
K5B00,626.15
K5B01,626.15
K5B1.,253.2
K5B21,626.8
K5B23,626.8
K5B2z,626.8
K5B5.,626.8
K5B51,626.8
K5By0,626.8
K5By1,626.8
K5Byz,626.8
K5Bz.,626.8
K5Cz.,625.0
K5E..,626.0
K5E1.,626.0
K5E2.,626.0
K5Ez.,626.0
K5X..,622.1
K5z..,619.0
Kyu1F,595.0
Kyu40,588.0
Kyu41,586.0
Kyu51,592.1
Kyu55,592.2
Kyu5A,599.4
Kyu5F,599.0
Kyu60,601.1
Kyu61,602.0
Kyu64,604.0
Kyu71,613.7
Kyu91,618.0
Kyu95,628.0
Kyu96,619.1
Kyu9F,627.0
Kyu9J,622.1
Kyu9L,620.0
L00..,634.1
L002.,634.1
L01..,634.0
L010.,634.0
L011.,634.0
L02..,634.1
L03..,634.3
L031.,634.3
L0310,634.3
L031z,634.3
L03z.,634.3
L04..,634.0
L040.,634.0
L0409,634.0
L040z,634.0
L041.,634.0
L041w,634.0
L041y,634.0
L041z,634.0
L042.,634.0
L042y,634.0
L042z,634.0
L043.,634.0
L044.,634.0
L044x,634.0
L044z,634.0
L045.,634.0
L0450,634.0
L04z.,634.0
L05..,634.0
L050y,634.0
L051.,634.0
L0517,634.0
L051z,634.0
L052.,634.0
L0521,634.0
L052y,634.0
L052z,634.0
L05z.,634.0
L07..,634.3
L09..,639.0
L090.,639.0
L090y,639.0
L091.,639.0
L094.,639.0
L0966,639.0
L0970,634.0
L10..,636.3
L100.,636.3
L1000,636.3
L1001,636.3
L1002,636.3
L100z,636.3
L10y.,636.3
L10yz,636.3
L10z.,636.3
L10zz,636.3
L11..,635.2
L110.,635.2
L1101,635.2
L111.,635.2
L112.,635.2
L1120,635.2
L112z,635.2
L115.,635.2
L116.,635.2
L11z.,635.2
L11z0,635.2
L11z1,635.2
L12..,642.0
L120.,642.0
L1200,642.0
L120z,642.0
L122.,642.0
L1220,642.0
L123.,642.0
L1235,642.0
L1236,642.0
L123z,642.0
L1245,642.1
L1246,642.1
L125.,642.1
L1251,642.1
L126.,642.1
L1262,642.1
L1265,642.1
L126z,642.1
L129.,642.1
L12B.,642.1
L12z0,642.0
L12z3,642.0
L12zz,642.0
L13..,643.0
L130.,643.1
L1300,643.1
L132.,643.0
L13z.,643.0
L13zz,643.0
L14..,636.2
L140.,636.0
L1402,636.0
L141.,636.0
L142.,636.2
L161.,646.0
L161z,646.0
L162.,646.0
L166.,647.1
L1666,647.1
L1668,647.1
L166z,647.1
L169.,646.0
L16A.,646.0
L16B.,636.0
L16C1,646.0
L16E.,646.0
L16y.,646.0
L175.,647.0
L175z,647.0
L180.,649.1
L1801,649.1
L1808,649.1
L1809,649.1
L180X,649.1
L1815,649.0
L182.,644.0
L1823,644.0
L1824,644.0
L1825,644.0
L182z,644.0
L188.,656.0
L1A..,830.0
L1A..,1009.0
L1A..,646.0
L20..,650.0
L20z.,650.0
L21..,651.0
L210.,651.0
L2101,651.0
L210z,651.0
L211.,651.0
L213.,651.0
L213.,634.0
L221.,652.0
L222.,652.0
L2221,652.0
L223.,652.0
L224.,652.0
L224z,652.0
L225.,652.0
L226.,652.0
L23..,652.0
L231.,652.0
L2400,619.2
L244.,654.1
L2440,654.1
L2443,654.1
L2444,654.1
L244z,654.1
L245.,636.8
L246.,619.3
L2460,619.3
L2463,619.3
L247.,619.4
L24zz,654.1
L25..,655.0
L250.,655.0
L2504,655.0
L261.,654.2
L264.,634.0
L2640,634.0
L2641,634.0
L264z,634.0
L265.,634.0
L2653,634.0
L2680,655.0
L27..,653.0
L270.,653.0
L28y.,653.0
L28y3,653.0
L29..,669.0
L293.,647.0
L2A5.,656.0
L2B..,646.0
L3...,669.0
L3031,652.0
L305.,652.0
L30zz,652.0
L31..,661.0
L310.,661.0
L314.,661.0
L32..,661.0
L330.,663.0
L3301,663.0
L336.,663.0
L34..,665.0
L340.,665.0
L3403,665.0
L341.,665.0
L342.,665.0
L342z,665.0
L343.,665.0
L344.,665.0
L3440,665.0
L345.,665.0
L352.,619.2
L353.,665.0
L3530,665.0
L355.,665.0
L356.,665.0
L357.,665.0
L36..,635.3
L360.,635.3
L361.,635.3
L362.,635.3
L3620,635.3
L36z.,635.3
L37..,669.0
L370.,669.0
L3701,669.0
L370z,669.0
L371.,669.0
L39..,669.0
L390.,669.0
L3945,674.0
L3946,674.0
L395.,669.0
L3950,669.0
L3951,669.0
L395z,669.0
L396.,669.0
L3961,669.0
L396z,669.0
L398.,679.0
L3980,679.0
L3981,679.0
L3982,679.0
L3983,669.0
L3984,669.0
L398z,679.0
L39y4,669.0
L3z..,669.0
L40..,647.3
L400.,647.3
L402.,647.3
L403.,647.3
L40z.,647.3
L40zz,647.3
L41..,671.0
L4105,671.0
L4116,671.0
L4120,671.0
L413.,671.0
L4132,671.0
L413z,671.0
L414.,671.0
L414z,671.0
L41z5,671.0
L42..,654.0
L42z.,654.0
L43z.,671.0
L43zz,671.0
L441.,674.0
L4411,674.0
L4412,674.0
L442.,674.0
L4420,674.0
L442z,674.0
L443.,674.0
L45..,647.0
L450.,647.0
L451.,647.0
L4510,647.0
L4511,647.0
L4514,647.0
L451z,647.0
L452.,647.0
L4520,647.0
L4521,647.0
L4524,647.0
L452z,647.0
L45z.,647.0
L45z4,647.0
L461.,676.0
L4614,676.0
L462.,676.0
L4620,676.0
L462z,676.0
L463.,676.0
L4635,676.0
L463z,676.0
L464.,676.0
L465.,676.0
L466.,612.1
L466z,612.1
Ly0..,650.0
Ly1..,650.0
Lyu0.,639.0
Lyu5.,651.0
Lyu5.,634.0
Lyu6C,647.1
M0...,686.0
M00..,686.1
M0000,380.1
M0000,686.1
M0022,686.1
M0031,686.1
M0041,686.1
M0061,686.1
M01..,686.1
M010.,686.1
M0100,380.1
M0100,686.1
M0101,686.1
M0102,479.0
M0104,479.0
M010z,686.1
M011.,686.1
M012.,686.1
M0120,686.1
M0121,613.1
M0122,686.1
M0123,686.1
M0124,686.1
M0126,686.1
M0127,686.1
M012z,686.1
M013.,686.1
M0131,686.1
M0132,686.1
M0133,686.1
M0134,686.1
M014.,686.1
M0140,686.1
M0141,686.1
M0142,686.1
M015.,686.1
M0151,686.1
M015z,686.1
M016.,686.1
M0161,686.1
M0163,686.1
M016z,686.1
M017.,686.1
M0172,686.1
M01y.,686.1
M01y0,686.1
M01z.,686.1
M01z0,686.1
M02..,681.1
M020.,681.1
M0200,681.1
M0201,686.1
M0202,681.1
M0203,681.1
M0204,686.0
M0205,686.0
M020z,681.1
M021.,681.1
M0210,681.1
M0211,681.1
M0212,681.1
M0213,681.1
M02z.,681.1
M03..,681.0
M0301,479.0
M0306,681.2
M038.,380.1
M03z0,681.0
M03z1,686.1
M04..,289.4
M040.,289.4
M041.,289.4
M042.,289.4
M043.,289.4
M05..,686.2
M050.,686.2
M051.,686.2
M053.,686.2
M055.,686.2
M056.,686.2
M057.,686.2
M05z.,686.2
M06..,686.3
M060.,686.3
M061.,686.3
M062.,686.3
M063.,686.3
M06z.,686.3
M07..,686.0
M070.,686.5
M0702,686.5
M071.,686.4
M0710,686.4
M0712,686.4
M0713,686.4
M071z,686.4
M072.,686.0
M073.,686.0
M07y.,686.0
M07y1,686.5
M07y3,528.5
M07y4,41.0
M07y5,686.0
M07yz,686.0
M07z.,686.0
M07z0,686.0
M07z1,686.0
M07z2,686.0
M08..,681.0
M080.,681.1
M081.,681.5
M081.,681.6
M081.,681.3
M082.,681.2
M083.,681.7
M084.,681.7
M085.,681.5
M085.,681.6
M085.,681.3
M086.,681.5
M086.,681.6
M086.,681.3
M087.,681.1
M088.,681.5
M088.,681.6
M088.,681.3
M089.,681.0
M08A.,681.5
M08A.,681.6
M08A.,681.3
M08B.,681.5
M08B.,681.6
M08B.,681.3
M08C.,681.1
M08y.,681.0
M09..,686.1
M090.,686.1
M091.,686.1
M0920,686.1
M0921,686.1
M0922,686.1
M093.,686.1
M0940,686.1
M095.,686.1
M09y.,686.1
M0y..,686.0
M0z..,686.0
M1...,939.0
M10..,689.0
M100.,690.1
M101.,690.1
M102.,690.0
M103.,687.3
M104.,696.3
M10z.,689.0
M11..,939.0
M110.,949.1
M1100,949.1
M111.,939.0
M112.,939.0
M113.,939.0
M114.,939.0
M115.,939.0
M116.,939.0
M117.,939.0
M118.,690.1
M1180,690.1
M119.,939.0
M11A.,939.0
M11z.,939.0
M12..,939.0
M120.,939.0
M122.,939.0
M123.,939.0
M1232,939.0
M1238,939.0
M123z,939.0
M124.,939.0
M1241,939.0
M1244,939.0
M1247,939.0
M1248,939.0
M126.,931.0
M1265,931.0
M127.,938.2
M1270,938.2
M1271,938.1
M1273,938.0
M1274,938.0
M1275,938.1
M1276,938.1
M1278,938.1
M127A,938.2
M127B,938.0
M128.,939.0
M1280,939.0
M1281,939.0
M1283,939.0
M1285,930.0
M129.,939.0
M1291,939.0
M12A0,938.1
M12A1,938.1
M12A2,938.1
M12A3,938.0
M12B2,694.2
M12B3,938.2
M12C.,938.0
M12C1,938.0
M12D.,938.0
M12y0,939.0
M12y3,939.0
M12y6,939.0
M12y8,939.0
M12y9,939.0
M12yz,939.0
M12z.,939.0
M12z0,939.0
M12z1,939.0
M12z2,939.0
M12z3,939.0
M12z4,939.0
M12zz,939.0
M13..,939.0
M130.,939.0
M130.,687.1
M130.,1010.0
M1300,939.0
M1300,687.1
M1300,1010.0
M1301,939.0
M131.,930.0
M140.,695.21
M142.,695.21
M143.,695.21
M143.,696.41
M144.,695.22
M1443,695.22
M1446,695.22
M145.,695.22
M1450,695.22
M1451,695.22
M146.,695.22
M1460,695.22
M147.,695.2
M14z.,695.2
M150.,695.1
M151.,695.1
M1510,695.1
M1517,695.1
M1518,695.1
M151z,695.1
M152.,695.81
M153.,695.3
M1530,695.3
M1531,695.3
M1534,695.3
M1535,695.3
M1536,695.3
M153z,695.3
M154.,695.41
M1541,695.41
M1547,695.41
M15y.,695.9
M15y0,695.8
M15y1,695.8
M15y2,695.8
M15y2,695.9
M15y4,695.8
M15y5,695.8
M15yz,695.8
M15z.,695.9
M16..,696.2
M160.,696.42
M160z,696.42
M161.,696.41
M1610,696.41
M1610,696.4
M1614,696.41
M1616,696.41
M1619,696.41
M161A,696.41
M161B,696.41
M161D,695.21
M161D,696.41
M161F,696.41
M161G,696.41
M161H,696.41
M161J,696.41
M161z,696.41
M161z,696.4
M162.,696.2
M1621,696.2
M1623,696.2
M1625,696.2
M1627,696.2
M1629,696.2
M162A,696.2
M163.,696.3
M164.,696.3
M1650,696.3
M1651,690.1
M166.,696.41
M16y.,696.2
M16y0,696.41
M16y0,696.4
M16z.,696.2
M17..,695.7
M170.,695.7
M1701,695.7
M1702,695.7
M1704,695.7
M170z,695.7
M171.,695.7
M172.,695.7
M173.,695.7
M17y.,695.7
M17z.,695.7
M18..,698.0
M180.,698.0
M181.,698.0
M1810,698.0
M1811,698.0
M182.,695.7
M1823,695.7
M182z,695.7
M183.,695.7
M1830,695.7
M1831,695.7
M1832,695.7
M183z,695.7
M184.,695.8
M18y.,698.0
M18y2,698.0
M18y3,698.0
M18yz,698.0
M18z.,698.0
M1B..,689.0
M1C..,990.0
M1W..,938.0
M1y..,689.0
M1y0.,939.0
M1y2.,454.11
M1z..,689.0
M2...,689.0
M20..,700.0
M200.,700.0
M2000,700.0
M2001,700.0
M200z,700.0
M201.,700.0
M2010,700.0
M2011,700.0
M2012,700.0
M2013,700.0
M2014,700.0
M20z.,700.0
M21..,701.0
M210.,701.3
M2101,701.3
M2102,702.1
M2103,701.3
M2104,701.3
M2105,709.3
M211.,701.1
M2110,701.1
M2112,701.0
M2114,701.0
M2116,701.1
M2117,701.0
M2118,701.0
M2119,701.0
M211z,701.0
M212.,701.6
M213.,701.0
M2130,701.0
M2131,701.0
M2132,701.0
M214.,701.4
M215.,686.4
M2150,701.5
M218.,701.4
M21A.,701.1
M21X.,701.0
M21y0,701.0
M21y5,701.0
M21y6,701.6
M21y7,701.1
M21y8,689.0
M21y9,696.2
M21yA,691.0
M21yB,691.0
M21yC,701.0
M21yz,689.0
M21z.,701.0
M21z1,701.0
M21z2,701.0
M21zz,701.0
M220.,701.0
M221.,702.1
M222.,702.1
M223.,702.2
M225.,701.0
M226.,702.1
M227.,689.0
M228.,695.8
M229.,702.0
M22A.,216.0
M22B.,702.1
M22C.,702.2
M22D.,702.2
M22E.,702.1
M22z.,689.0
